Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Country,Race,Senior
26,Male,1,Software Engineer,1,55000.0,Australia,Asian,0
30,Female,1,Marketing Coordinator,4,65000.0,Canada,White,0
28,Male,1,Product Designer,3,60000.0,UK,White,0
35,Female,3,Research Director,11,160000.0,UK,Welsh,0
27,Male,1,Marketing Analyst,2,50000.0,UK,White,0
32,Female,2,Financial Manager,8,120000.0,UK,Welsh,0
26,Male,1,Software Engineer,1,55000.0,China,White,0
30,Female,1,Marketing Coordinator,4,65000.0,Canada,Black,0
28,Male,1,Product Designer,3,60000.0,USA,African American,0
35,Female,3,Research Director,11,160000.0,Canada,Black,0
27,Male,1,Marketing Analyst,2,50000.0,China,Chinese,0
32,Female,2,Financial Manager,8,120000.0,Australia,Australian,0
28,Male,1,Software Engineer,3,85000.0,UK,Welsh,0
36,Female,2,Marketing Director,11,160000.0,USA,White,0
25,Male,1,Financial Analyst,1,55000.0,Canada,White,0
29,Female,3,Data Scientist,5,100000.0,USA,African American,0
33,Male,1,Project Manager,8,120000.0,Australia,Asian,0
27,Female,1,Graphic Designer,2,50000.0,China,Chinese,0
43,Male,2,Software Engineer,19,185000.0,UK,Mixed,1
30,Female,1,Digital Marketing Specialist,4,65000.0,China,Chinese,0
34,Male,1,Marketing Manager,9,130000.0,UK,Asian,0
25,Female,0,Sales Associate,0,25000.0,Australia,Asian,0
31,Male,2,Financial Analyst,6,100000.0,Australia,White,0
27,Female,1,Social Media Manager,3,55000.0,USA,Hispanic,0
33,Male,3,Research Scientist,10,150000.0,China,White,0
23,Female,0,Receptionist,0,25000.0,UK,White,0
38,Male,1,Product Manager,13,160000.0,Canada,Asian,0
39,Female,2,Marketing Manager,14,170000.0,Australia,White,0
26,Male,1,Software Engineer,1,55000.0,Canada,Asian,0
30,Female,1,Marketing Coordinator,4,65000.0,China,Korean,0
28,Male,1,Product Designer,3,60000.0,UK,Welsh,0
35,Female,3,Research Director,11,160000.0,UK,Welsh,0
27,Male,1,Marketing Analyst,2,50000.0,USA,Hispanic,0
32,Female,2,Financial Manager,8,120000.0,Australia,Australian,0
26,Male,1,Software Engineer,1,55000.0,China,White,0
30,Female,1,Marketing Coordinator,4,65000.0,Canada,White,0
28,Male,1,Product Designer,3,60000.0,UK,White,0
35,Female,3,Research Director,11,160000.0,China,Chinese,0
27,Male,1,Marketing Analyst,2,50000.0,USA,Asian,0
32,Female,2,Financial Manager,8,120000.0,UK,Welsh,0
28,Male,1,Software Engineer,3,85000.0,Canada,Asian,0
36,Female,2,Marketing Director,11,160000.0,Canada,Black,0
25,Male,1,Financial Analyst,1,55000.0,USA,African American,0
29,Female,3,Data Scientist,5,100000.0,USA,African American,0
33,Male,1,Project Manager,8,120000.0,Canada,White,0
27,Female,1,Graphic Designer,2,50000.0,Canada,Asian,0
43,Male,2,Software Engineer,19,185000.0,China,Chinese,1
30,Female,1,Digital Marketing Specialist,4,65000.0,Australia,Australian,0
34,Male,1,Marketing Manager,9,130000.0,Canada,Asian,0
25,Female,0,Sales Associate,0,25000.0,USA,African American,0
31,Male,2,Financial Analyst,6,100000.0,China,Chinese,0
27,Female,1,Social Media Manager,3,55000.0,China,Chinese,0
33,Male,3,Research Scientist,10,150000.0,Canada,Black,0
23,Female,0,Receptionist,0,25000.0,China,White,0
38,Male,1,Product Manager,13,160000.0,Australia,Australian,0
39,Female,2,Marketing Manager,14,170000.0,USA,Asian,0
26,Male,1,Software Engineer,1,55000.0,USA,White,0
30,Female,1,Marketing Coordinator,4,65000.0,UK,Welsh,0
28,Male,1,Product Designer,3,60000.0,UK,Mixed,0
35,Female,3,Research Director,11,160000.0,USA,African American,0
27,Male,1,Marketing Analyst,2,50000.0,UK,White,0
32,Female,2,Financial Manager,8,120000.0,UK,Mixed,0
26,Male,1,Software Engineer,1,55000.0,USA,Hispanic,0
30,Female,1,Marketing Coordinator,4,65000.0,Australia,White,0
28,Male,1,Product Designer,3,60000.0,UK,White,0
35,Female,3,Research Director,11,160000.0,UK,Welsh,0
27,Male,1,Marketing Analyst,2,50000.0,Australia,Asian,0
32,Female,2,Financial Manager,8,120000.0,USA,White,0
28,Male,1,Software Engineer,3,85000.0,USA,Asian,0
36,Female,2,Marketing Director,11,160000.0,China,White,0
25,Male,1,Financial Analyst,1,55000.0,Canada,Asian,0
29,Female,3,Data Scientist,5,100000.0,USA,Hispanic,0
33,Male,1,Project Manager,8,120000.0,USA,White,0
27,Female,1,Graphic Designer,2,50000.0,USA,Hispanic,0
43,Male,2,Software Engineer,19,185000.0,China,White,1
30,Female,1,Digital Marketing Specialist,4,65000.0,China,White,0
34,Male,1,Marketing Manager,9,130000.0,China,Korean,0
25,Female,0,Sales Associate,0,25000.0,Canada,Black,0
31,Male,2,Financial Analyst,6,100000.0,Australia,Australian,0
27,Female,1,Social Media Manager,3,55000.0,USA,African American,0
33,Male,3,Research Scientist,10,150000.0,USA,White,0
23,Female,0,Receptionist,0,25000.0,China,Chinese,0
38,Male,1,Product Manager,13,160000.0,China,Korean,0
39,Female,2,Marketing Manager,14,170000.0,Canada,Black,0
26,Male,1,Software Engineer,1,55000.0,UK,Welsh,0
30,Female,1,Marketing Coordinator,4,65000.0,USA,Asian,0
28,Male,1,Product Designer,3,60000.0,USA,Asian,0
35,Female,3,Research Director,11,160000.0,Australia,Asian,0
27,Male,1,Marketing Analyst,2,50000.0,Australia,Australian,0
32,Female,2,Financial Manager,8,120000.0,Australia,White,0
26,Male,1,Software Engineer,1,55000.0,Australia,Australian,0
30,Female,1,Marketing Coordinator,4,65000.0,UK,White,0
28,Male,1,Product Designer,3,60000.0,Canada,Black,0
35,Female,3,Research Director,11,160000.0,Canada,White,0
27,Male,1,Marketing Analyst,2,50000.0,Australia,White,0
32,Female,2,Financial Manager,8,120000.0,UK,Mixed,0
28,Male,1,Software Engineer,3,85000.0,Canada,Asian,0
36,Female,2,Marketing Director,11,160000.0,Australia,Australian,0
25,Male,1,Financial Analyst,1,55000.0,Australia,Asian,0
29,Female,3,Data Scientist,5,100000.0,USA,Asian,0
33,Male,1,Project Manager,8,120000.0,UK,Mixed,0
27,Female,1,Graphic Designer,2,50000.0,Australia,White,0
43,Male,2,Software Engineer,19,185000.0,Canada,Asian,1
30,Female,1,Digital Marketing Specialist,4,65000.0,China,Korean,0
34,Male,1,Marketing Manager,9,130000.0,Australia,Asian,0
25,Female,0,Sales Associate,0,25000.0,USA,Asian,0
31,Male,2,Financial Analyst,6,100000.0,UK,Welsh,0
27,Female,1,Social Media Manager,3,55000.0,Canada,Black,0
33,Male,3,Research Scientist,10,150000.0,China,White,0
27,Male,1,Software Engineer,3,85000.0,UK,Asian,0
35,Female,2,Marketing Director,11,160000.0,Canada,Asian,0
24,Male,1,Financial Analyst,1,55000.0,UK,White,0
28,Female,3,Data Scientist,5,100000.0,USA,Asian,0
32,Male,1,Project Manager,8,120000.0,USA,African American,0
26,Female,1,Graphic Designer,2,50000.0,USA,Hispanic,0
41,Male,2,Software Engineer,19,185000.0,China,White,1
29,Female,1,Digital Marketing Specialist,4,65000.0,Canada,White,0
33,Male,1,Marketing Manager,9,130000.0,USA,African American,0
24,Female,0,Sales Associate,0,25000.0,Canada,Black,0
30,Male,2,Financial Analyst,6,100000.0,UK,Welsh,0
26,Female,1,Social Media Manager,3,55000.0,USA,African American,0
32,Male,3,Research Scientist,10,150000.0,Australia,Asian,0
22,Female,0,Receptionist,0,25000.0,Canada,Black,0
37,Male,1,Product Manager,13,160000.0,UK,Asian,0
38,Female,2,Marketing Manager,14,170000.0,Australia,Australian,0
27,Male,1,Software Engineer,1,55000.0,UK,Asian,0
31,Female,1,Marketing Coordinator,4,65000.0,Australia,Asian,0
29,Male,1,Product Designer,3,60000.0,China,Chinese,0
34,Female,3,Research Director,11,160000.0,China,Korean,0
26,Male,1,Marketing Analyst,2,50000.0,Canada,Asian,0
31,Female,2,Financial Manager,8,120000.0,Canada,White,0
27,Male,1,Software Engineer,1,55000.0,UK,Asian,0
31,Female,1,Marketing Coordinator,4,65000.0,USA,Asian,0
29,Male,1,Product Designer,3,60000.0,Australia,Asian,0
34,Female,3,Research Director,11,160000.0,Australia,White,0
26,Male,1,Marketing Analyst,2,50000.0,China,Chinese,0
31,Female,2,Financial Manager,8,120000.0,Canada,Black,0
27,Male,1,Software Engineer,3,85000.0,China,White,0
35,Female,2,Marketing Director,11,160000.0,China,White,0
24,Male,1,Financial Analyst,1,55000.0,USA,White,0
28,Female,3,Data Scientist,5,100000.0,UK,Asian,0
32,Male,1,Project Manager,8,120000.0,Australia,Asian,0
26,Female,1,Graphic Designer,2,50000.0,Australia,Asian,0
41,Male,2,Software Engineer,19,185000.0,Australia,White,1
29,Female,1,Digital Marketing Specialist,4,65000.0,China,Chinese,0
33,Male,1,Marketing Manager,9,130000.0,Canada,Black,0
24,Female,0,Sales Associate,0,25000.0,UK,Asian,0
30,Male,2,Financial Analyst,6,100000.0,Australia,Asian,0
26,Female,1,Social Media Manager,3,55000.0,UK,Asian,0
32,Male,3,Research Scientist,10,150000.0,USA,Hispanic,0
22,Female,0,Receptionist,0,25000.0,UK,Asian,0
37,Male,1,Product Manager,13,160000.0,Canada,Black,0
38,Female,2,Marketing Manager,14,170000.0,Canada,Asian,0
27,Male,1,Software Engineer,1,55000.0,China,White,0
31,Female,1,Marketing Coordinator,4,65000.0,Australia,Australian,0
29,Male,1,Product Designer,3,60000.0,UK,Welsh,0
34,Female,3,Research Director,11,160000.0,China,White,0
26,Male,1,Marketing Analyst,2,50000.0,USA,White,0
31,Female,2,Financial Manager,8,120000.0,Australia,Asian,0
27,Male,1,Software Engineer,1,55000.0,China,White,0
31,Female,1,Marketing Coordinator,4,65000.0,China,Korean,0
29,Male,1,Product Designer,3,60000.0,China,Chinese,0
34,Female,3,Research Director,11,160000.0,Australia,Asian,0
26,Male,1,Marketing Analyst,2,50000.0,UK,Asian,0
31,Female,2,Financial Manager,8,120000.0,UK,White,0
27,Male,1,Software Engineer,3,85000.0,China,White,0
35,Female,2,Marketing Director,11,160000.0,USA,White,0
24,Male,1,Financial Analyst,1,55000.0,UK,White,0
28,Female,3,Data Scientist,5,100000.0,China,White,0
32,Male,1,Project Manager,8,120000.0,China,Chinese,0
26,Female,1,Graphic Designer,2,50000.0,Canada,Black,0
41,Male,2,Software Engineer,19,185000.0,Canada,Asian,1
29,Female,1,Digital Marketing Specialist,4,65000.0,China,Korean,0
33,Male,1,Marketing Manager,9,130000.0,UK,Asian,0
24,Female,0,Sales Associate,0,25000.0,Canada,Black,0
30,Male,2,Financial Analyst,6,100000.0,Australia,White,0
26,Female,1,Social Media Manager,3,55000.0,Canada,White,0
32,Male,3,Research Scientist,10,150000.0,USA,Hispanic,0
22,Female,0,Receptionist,0,25000.0,Canada,Asian,0
37,Male,1,Product Manager,13,160000.0,UK,Mixed,0
38,Female,2,Marketing Manager,14,170000.0,Australia,Asian,0
27,Male,1,Software Engineer,1,55000.0,Canada,Asian,0
31,Female,1,Marketing Coordinator,4,65000.0,Canada,Asian,0
29,Male,1,Product Designer,3,60000.0,Australia,Australian,0
34,Female,3,Research Director,11,160000.0,Canada,White,0
26,Male,1,Marketing Analyst,2,50000.0,USA,Hispanic,0
31,Female,2,Financial Manager,8,120000.0,Australia,Asian,0
27,Male,1,Software Engineer,1,55000.0,Australia,Asian,0
31,Female,1,Marketing Coordinator,4,65000.0,UK,Asian,0
29,Male,1,Product Designer,3,60000.0,UK,Mixed,0
34,Female,3,Research Director,11,160000.0,USA,Hispanic,0
26,Male,1,Marketing Analyst,2,50000.0,USA,Asian,0
31,Female,2,Financial Manager,8,120000.0,Australia,Australian,0
27,Male,1,Software Engineer,3,85000.0,Australia,White,0
35,Female,2,Marketing Director,11,160000.0,UK,White,0
24,Male,1,Financial Analyst,1,55000.0,UK,Mixed,0
28,Female,3,Data Scientist,5,100000.0,UK,White,0
32,Male,1,Project Manager,8,120000.0,Australia,White,0
26,Female,1,Graphic Designer,2,50000.0,Australia,Australian,0
41,Male,2,Software Engineer,19,185000.0,Australia,Asian,1
29,Female,1,Digital Marketing Specialist,4,65000.0,Australia,Australian,0
33,Male,1,Marketing Manager,9,130000.0,Canada,White,0
24,Female,0,Sales Associate,0,25000.0,Canada,Asian,0
30,Male,2,Financial Analyst,6,100000.0,China,Korean,0
26,Female,1,Social Media Manager,3,55000.0,China,White,0
32,Male,3,Research Scientist,10,150000.0,Canada,Black,0
22,Female,0,Receptionist,0,25000.0,Australia,Australian,0
37,Male,1,Product Manager,13,160000.0,UK,Welsh,0
38,Female,2,Marketing Manager,14,170000.0,UK,White,0
27,Male,1,Software Engineer,1,55000.0,Australia,Asian,0
31,Female,1,Marketing Coordinator,4,65000.0,China,Chinese,0
29,Male,1,Product Designer,3,60000.0,USA,Hispanic,0
34,Female,3,Research Director,11,160000.0,Australia,Australian,0
26,Male,1,Marketing Analyst,2,50000.0,UK,Mixed,0
31,Female,2,Financial Manager,8,120000.0,UK,Asian,0
27,Male,1,Software Engineer,1,55000.0,USA,African American,0
31,Female,1,Marketing Coordinator,4,65000.0,USA,Hispanic,0
29,Male,1,Product Designer,3,60000.0,USA,Asian,0
34,Female,3,Research Director,11,160000.0,Canada,Black,0
26,Male,1,Marketing Analyst,2,50000.0,UK,Asian,0
31,Female,2,Financial Manager,8,120000.0,USA,Asian,0
27,Male,1,Software Engineer,3,85000.0,China,Chinese,0
35,Female,2,Marketing Director,11,160000.0,Canada,Black,0
24,Male,1,Financial Analyst,1,55000.0,UK,Mixed,0
28,Female,3,Data Scientist,5,100000.0,UK,White,0
32,Male,1,Project Manager,8,120000.0,Australia,Asian,0
26,Female,1,Graphic Designer,2,50000.0,China,Chinese,0
41,Male,2,Software Engineer,19,185000.0,USA,Hispanic,1
29,Female,1,Digital Marketing Specialist,4,65000.0,Canada,Black,0
33,Male,1,Marketing Manager,9,130000.0,Australia,White,0
24,Female,0,Sales Associate,0,25000.0,USA,White,0
30,Male,2,Financial Analyst,6,100000.0,USA,White,0
26,Female,1,Social Media Man,7,100000.0,USA,African American,0
31,Male,1,Software Engineer,7,120000.0,Australia,White,0
26,Female,1,Graphic Designer,2,50000.0,USA,White,0
33,Male,2,Marketing Manager,9,130000.0,USA,White,0
29,Female,0,Customer Service Representative,3,35000.0,UK,Welsh,0
36,Male,3,Research Scientist,13,160000.0,UK,White,0
27,Female,1,Marketing Coordinator,2,50000.0,China,Korean,0
31,Male,1,Project Manager,6,100000.0,USA,White,0
28,Female,2,Financial Analyst,4,80000.0,UK,Welsh,0
25,Male,1,Software Engineer,1,60000.0,Canada,Asian,0
30,Female,1,Sales Manager,5,90000.0,USA,Asian,0
34,Male,3,Research Director,11,170000.0,UK,Mixed,0
28,Female,1,Marketing Analyst,3,60000.0,Canada,White,0
32,Male,1,Product Manager,7,120000.0,Canada,Black,0
24,Female,0,Receptionist,0,25000.0,Australia,Australian,0
37,Male,2,Marketing Director,14,180000.0,Canada,Black,0
39,Female,1,Financial Manager,16,200000.0,Australia,Asian,0
26,Male,1,Product Designer,2,50000.0,Australia,Australian,0
31,Female,3,Data Scientist,8,140000.0,Australia,White,0
29,Male,1,Marketing Analyst,4,70000.0,Australia,White,0
33,Female,2,Marketing Manager,9,130000.0,China,White,0
27,Male,1,Software Engineer,3,80000.0,China,Korean,0
36,Female,3,Research Scientist,12,160000.0,UK,Mixed,0
25,Male,1,Product Manager,1,55000.0,USA,Asian,0
30,Female,1,Marketing Coordinator,5,85000.0,USA,African American,0
34,Male,3,Research Director,11,170000.0,USA,Asian,0
28,Female,1,Marketing Analyst,3,60000.0,Canada,Black,0
32,Male,1,Product Manager,7,120000.0,China,Korean,0
24,Female,0,Receptionist,0,25000.0,Australia,Asian,0
37,Male,2,Marketing Director,14,180000.0,Australia,White,0
39,Female,1,Financial Manager,16,200000.0,USA,White,0
26,Male,1,Product Designer,2,50000.0,USA,Asian,0
31,Female,3,Data Scientist,8,140000.0,China,White,0
29,Male,1,Marketing Analyst,4,70000.0,China,White,0
33,Female,2,Marketing Manager,9,130000.0,Canada,Black,0
27,Male,1,Software Engineer,3,80000.0,USA,White,0
36,Female,3,Research Scientist,12,160000.0,USA,White,0
25,Male,1,Product Manager,1,55000.0,China,Korean,0
30,Female,1,Marketing Coordinator,5,85000.0,Canada,Black,0
34,Male,3,Research Director,11,170000.0,Canada,Black,0
28,Female,1,Marketing Analyst,3,60000.0,UK,Mixed,0
32,Male,1,Product Manager,7,120000.0,China,Chinese,0
24,Female,0,Receptionist,0,25000.0,Australia,Asian,0
37,Male,2,Marketing Director,14,180000.0,China,Chinese,0
39,Female,1,Financial Manager,16,200000.0,China,Korean,0
26,Male,1,Product Designer,2,50000.0,Australia,Asian,0
31,Female,3,Data Scientist,8,140000.0,Canada,Black,0
29,Male,1,Marketing Analyst,4,70000.0,UK,White,0
33,Female,2,Marketing Manager,9,130000.0,USA,White,0
27,Male,1,Software Engineer,3,80000.0,China,White,0
36,Female,3,Research Scientist,12,160000.0,China,Korean,0
25,Male,1,Product Manager,1,55000.0,China,Chinese,0
30,Female,1,Marketing Coordinator,5,85000.0,Canada,White,0
34,Male,3,Research Director,11,170000.0,China,White,0
28,Female,1,Marketing Analyst,3,60000.0,Australia,Australian,0
32,Male,1,Product Manager,7,120000.0,Australia,White,0
24,Female,0,Receptionist,0,25000.0,China,Korean,0
37,Male,2,Marketing Director,14,180000.0,UK,White,0
39,Female,1,Financial Manager,16,200000.0,Australia,White,0
26,Male,1,Product Designer,2,50000.0,Australia,White,0
31,Female,3,Data Scientist,8,140000.0,UK,Welsh,0
29,Male,1,Marketing Analyst,4,70000.0,UK,White,0
33,Female,2,Marketing Manager,9,130000.0,China,Korean,0
27,Male,1,Software Engineer,3,80000.0,Canada,Asian,0
36,Female,3,Research Scientist,12,160000.0,UK,White,0
25,Male,1,Product Manager,1,55000.0,China,Chinese,0
30,Female,1,Marketing Coordinator,5,85000.0,UK,Asian,0
34,Male,3,Research Director,11,170000.0,Canada,White,0
28,Female,1,Marketing Analyst,3,60000.0,USA,Asian,0
32,Male,1,Product Manager,7,120000.0,Australia,Asian,0
24,Female,0,Receptionist,0,25000.0,USA,Asian,0
37,Male,2,Marketing Director,14,180000.0,China,Chinese,0
39,Female,1,Financial Manager,16,200000.0,Canada,White,0
26,Male,1,Product Designer,2,50000.0,Canada,Black,0
31,Female,3,Data Scientist,8,140000.0,Australia,White,0
29,Male,1,Marketing Analyst,4,70000.0,Canada,White,0
33,Female,2,Marketing Manager,9,130000.0,USA,African American,0
27,Male,1,Software Engineer,3,80000.0,USA,Hispanic,0
36,Female,3,Research Scientist,12,160000.0,China,White,0
25,Male,1,Product Manager,1,55000.0,UK,Asian,0
30,Female,1,Marketing Coordinator,5,85000.0,China,Chinese,0
34,Male,3,Research Director,11,170000.0,UK,White,0
28,Female,1,Marketing Analyst,3,60000.0,China,Chinese,0
32,Male,1,Product Manager,7,120000.0,Australia,White,0
24,Female,0,Receptionist,0,25000.0,Canada,White,0
37,Male,2,Marketing Director,14,180000.0,Canada,Black,0
39,Female,1,Financial Manager,16,200000.0,Canada,White,0
26,Male,1,Product Designer,2,50000.0,Australia,Australian,0
31,Female,3,Data Scientist,8,140000.0,UK,Mixed,0
29,Male,1,Marketing Analyst,4,70000.0,USA,White,0
33,Female,2,Marketing Manager,9,130000.0,China,White,0
27,Male,1,Software Engineer,3,80000.0,China,Korean,0
36,Female,3,Research Scientist,12,160000.0,Canada,White,0
25,Male,1,Product Manager,1,55000.0,Canada,White,0
30,Female,1,Marketing Coordinator,5,85000.0,China,Korean,0
34,Male,3,Research Director,11,170000.0,China,White,0
28,Female,1,Marketing Analyst,3,60000.0,Canada,Asian,0
32,Male,1,Product Manager,7,120000.0,USA,White,0
24,Female,0,Receptionist,0,25000.0,UK,Welsh,0
37,Male,2,Marketing Director,14,180000.0,USA,African American,0
39,Female,1,Financial Manager,16,200000.0,China,Chinese,0
26,Male,1,Product Designer,2,50000.0,UK,White,0
31,Female,3,Data Scientist,8,140000.0,China,Korean,0
29,Male,1,Marketing Analyst,4,70000.0,China,Korean,0
33,Female,2,Marketing Manager,9,130000.0,Canada,Black,0
27,Male,1,Software Engineer,3,80000.0,UK,Mixed,0
36,Female,3,Research Scientist,12,160000.0,China,Korean,0
25,Male,1,Product Manager,1,55000.0,Canada,Black,0
30,Female,1,Marketing Coordinator,5,85000.0,Australia,White,0
